-0.7088,-0.74641,-0.38785,-0.5514,0.2302,0.63745,1.0388,1.2971,1.231,1.0075,0.8172,-0.005967,-0.54427,-1.0561,-1.1982,-1.3389,-0.72905
-1.0101,-1.0504,-0.83094,-0.93334,-0.064724,0.41659,0.62447,0.91298,1.3062,0.85129,0.88444,0.50065,0.082149,-0.67225,-0.99127,-1.3409,-0.68089
-0.33226,-0.41252,0.001883,-0.18808,0.44195,0.63622,1.1095,1.2547,1.3794,-0.051119,-0.53324,-0.90154,-1.4138,-1.1896,-1.2893,-1.1452,-0.43919
-0.85838,-0.7513,-0.50699,-0.52854,-0.16462,0.25102,0.47985,0.76449,0.89367,0.74416,0.59479,0.49629,0.14667,-0.54258,-0.80903,-1.0918,-0.65956
0.30817,0.11594,0.41532,0.32578,0.60069,0.71874,1.0489,1.3357,1.1617,-0.26533,-1.1699,-1.3581,-1.4209,-1.2446,-0.80439,-0.48868,-0.030681
-0.21353,-0.24464,-0.16645,-0.15243,0.38403,0.618,0.86066,1.0096,1.0538,0.20214,-0.53662,-0.84861,-1.2175,-1.3799,-1.1212,-0.85437,-0.41229
-0.8515,-0.93315,-0.65618,-0.48096,-0.17774,0.46968,1.0071,1.2875,1.1505,0.91865,0.25255,0.13564,-0.42376,-0.8615,-0.8052,-1.1276,-0.10996
-0.20462,-0.25243,-0.092354,-0.070183,0.29395,0.55246,0.84305,1.0867,0.95462,0.062321,-0.51536,-0.71198,-1.1097,-1.2263,-0.93623,-0.88844,-0.49153
-0.25204,-0.12192,-0.062099,-0.23837,0.33887,0.75006,0.86233,1.2041,1.1225,0.53705,0.22258,-0.40785,-0.75266,-1.109,-0.98768,-0.82798,-0.82186
-0.32624,-0.35195,-0.071551,0.10482,0.49812,0.71962,0.89141,1.1457,0.84939,0.33844,-0.008667,-0.63585,-0.7151,-0.62719,-0.65215,-0.53032,-0.27408
-0.59255,-0.48148,-0.64252,-0.31152,0.11426,0.92361,1.2018,1.3641,1.0306,0.24782,-0.16397,-0.60529,-0.59455,-0.81035,-0.58992,-0.60714,-0.39776
-0.044173,-0.071369,0.17096,0.21172,0.81879,1.0084,1.2257,1.0364,0.54661,-0.064195,-0.50297,-0.77036,-0.82708,-0.73398,-0.36861,-0.17402,-0.067995
-0.49878,-0.55288,-0.25065,-0.37137,0.015406,0.07955,0.63979,0.87973,0.68803,0.56783,0.37414,0.10526,-0.45467,-1.0653,-1.1738,-1.1443,-0.75404
-0.47026,-0.3907,-0.33674,-0.45111,-0.054681,0.31208,0.5158,0.63969,0.88195,0.66773,0.70356,0.24444,0.025557,-0.5549,-0.78099,-0.94546,-0.52617
-0.3312,-0.40977,-0.40159,-0.2842,0.055059,0.11545,0.51811,0.62426,0.84362,0.81644,0.48387,0.36535,0.073223,-0.35794,-0.61505,-0.49232,-0.46705
-0.20895,-0.14012,-0.15787,-0.074728,0.19656,0.43409,0.66242,0.92341,0.71702,0.1294,-0.30822,-0.53017,-0.96616,-0.78632,-0.84102,-0.70897,-0.45907
-0.44948,-0.53759,-0.14801,-0.45582,0.11204,-0.05538,0.41132,0.74457,0.8211,0.49051,0.37015,0.1709,-0.27434,-0.55441,-1.2081,-1.011,-0.77201
-0.17148,-0.29874,-0.25157,0.000647,0.32235,0.45072,0.72776,1.1121,1.0304,0.90682,0.70198,0.49608,0.028737,-0.31437,-0.51731,-0.91289,-0.94321
0.47967,0.23356,0.47271,-0.026339,-0.28596,-0.4967,-0.95944,-0.7496,-1.1732,-0.77424,-0.59718,-0.37853,0.14863,0.49734,0.5085,1.1775,0.64734
-0.69653,-0.76069,-0.56378,-0.34477,0.38467,0.62412,1.1124,1.277,1.275,0.91464,0.81063,0.004973,-0.67465,-1.1576,-1.3697,-1.3575,-1.0211
-0.74667,-0.7371,-0.51331,-0.25013,-0.10911,0.083847,0.51578,0.59707,0.76997,0.81445,0.56597,0.58807,0.06882,-0.21479,-0.49539,-0.4979,-0.50448
-0.29647,-0.598,-0.024552,-0.26451,0.51042,0.65976,1.3344,1.5685,1.4607,0.22181,-0.74791,-0.95554,-1.6786,-1.0888,-1.5206,-1.0086,-0.49967
-0.13442,0.10888,0.40326,0.45788,0.56237,0.70537,0.81533,1.0395,1.0204,0.61767,0.11141,-0.40602,-0.70715,-0.88445,-0.73325,-0.46152,-0.36429
-0.60999,-0.49722,-0.36863,-0.53348,0.29361,0.28047,0.48551,0.76575,0.98212,0.48688,0.10751,-0.079126,-0.32237,-0.61067,-0.59359,-1.1905,-0.51327
0.01791,-0.058487,0.2618,-0.051501,0.3846,0.47476,0.64375,0.46927,0.67967,0.42538,0.47985,-0.1909,-0.4764,-0.81685,-0.64915,-0.52599,-0.27079
0.41865,0.17605,0.39654,0.23178,0.78959,0.83889,1.1041,1.4246,1.1404,-0.28649,-1.2407,-1.7726,-1.9232,-1.6752,-0.82872,-0.38585,-0.35523
-0.27517,-0.35977,-0.48202,-0.38545,-0.34524,-0.15223,0.10536,0.29184,0.39353,0.2833,0.4859,0.051745,-0.29974,-0.50757,-0.90952,-0.641,-0.44697
-0.34795,-0.44958,-0.37534,-0.14685,-0.044303,0.14847,0.46635,0.23835,0.64001,0.36394,0.37832,0.2775,0.18951,-0.23691,-0.20385,-0.52716,-0.58399
-0.3603,-0.36915,0.041367,-0.39239,0.01521,0.20925,0.44991,0.52089,0.40913,0.00886,-0.060365,-0.44327,-0.86225,-1.1626,-0.86196,-0.66985,-0.29408
-0.17527,-0.3491,-0.2423,-0.24119,-0.025161,0.28847,0.77073,0.73972,1.0182,-0.002686,-0.23499,-0.68395,-0.80594,-0.96807,-0.73662,-0.54398,-0.26466
-0.24418,-0.072589,-0.21959,-0.032741,-0.15308,-0.092498,0.27789,0.4634,0.68454,0.34089,0.12142,-0.076268,-0.23076,-0.56341,-0.75653,-1.0199,-0.39324
-0.59248,-0.55227,-0.55195,-0.57362,-0.37333,0.062459,0.34626,0.69405,0.64349,0.44775,0.238,-0.041573,-0.32436,-0.6425,-0.95008,-0.57457,-0.6812
-0.60091,-0.68368,-0.64928,-0.003821,-0.17435,0.30786,0.42445,0.59547,0.36361,0.34348,0.14911,0.33527,-0.095739,-0.407,-0.68839,-0.68137,-0.50747
-0.56281,-0.045369,-0.23889,-0.38149,-0.19965,0.37042,0.18297,0.69563,0.65028,0.41573,0.08561,0.33509,0.002449,-0.62565,-0.47655,-0.71596,-0.34403
